timestamp_ms,pitch,roll,ax,ay,az,acc_mag,gx,gy,gz,label
757638,3.98,-16.56,9.019,-2.0889,-3.638,9.9469,-51.9695,-18.5344,-12.5496,pre_fall
757658,3.85,-17.45,8.995,-1.8615,-3.5698,9.8549,-55.2366,-16.1985,-14.5191,pre_fall
757678,3.69,-18.13,8.9747,-1.6029,-3.5051,9.7673,-56.1221,-13.5267,-15.6489,pre_fall
757698,3.6,-18.57,9.2021,-1.3671,-3.7529,10.0316,-54.8244,-10.9466,-16.0153,pre_fall
757719,3.45,-18.74,10.2077,-0.8703,-3.7601,10.9129,-52.1679,-7.4809,-15.4504,pre_fall
757739,3.17,-18.37,10.9918,-0.1377,-4.0378,11.7108,-46.9618,-6.7939,-14.8244,pre_fall
757759,2.84,-17.55,11.8513,0.5507,-3.7757,12.4504,-40.2443,-9.084,-17.2366,pre_fall
757779,2.33,-16.37,11.0289,1.0247,-3.7421,11.6915,-34.2901,-13.5878,-20.1069,pre_fall
757799,2.23,-15.13,10.003,0.6823,-4.4377,10.9644,-31.5267,-15.7099,-25.5267,pre_fall
757820,2.31,-14.01,10.568,0.7757,-4.7441,11.61,-24.855,-14.1527,-32.5038,pre_fall
757840,2.52,-12.55,10.3346,1.3827,-5.0661,11.5923,-14.5344,-15.9237,-37.0076,pre_fall
757860,3.06,-10.61,9.1159,2.0051,-5.2493,10.7087,-4.2748,-14.2443,-35.6947,pre_fall
757880,4.15,-8.3,8.4408,2.8659,-5.3606,10.4017,5.2366,-5.8779,-30.687,pre_fall
757901,5.56,-5.25,9.0357,4.0965,-5.1212,11.1648,16.9313,1.4809,-22.1985,pre_fall
757921,6.57,-2.06,10.155,4.4472,-4.9488,12.1405,24.7634,-8.5191,-15.3435,pre_fall
757941,7.08,0.69,10.7033,3.7026,-5.2852,12.4981,27.4046,-21.8779,-8.1374,pre_fall
757961,7.29,2.86,9.973,2.8431,-5.5665,11.7699,25.9847,-31.8321,5.0534,pre_fall
757981,7.51,4.71,9.2668,2.7629,-5.5126,11.1308,22.855,-37.8321,24.1679,pre_fall
758002,7.87,6.47,8.9627,3.1053,-5.849,11.1438,19.8321,-37.2214,42.4122,pre_fall
758022,8.44,8.3,8.8011,3.4309,-5.6934,11.0293,19.3893,-30.626,56.8702,pre_fall
758042,8.93,10,8.8418,3.1903,-4.7262,10.521,17.7252,-23.1298,67.603,pre_fall
758062,9.25,11.4,8.5449,2.7988,-4.5095,10.059,15.374,-21.9695,75.542,pre_fall
758082,9.45,12.45,8.6036,2.3894,-4.5789,10.0348,12.9313,-23.0229,84.687,pre_fall
758102,9.55,13.06,8.4551,1.6412,-4.6603,9.7929,11.9695,-26.229,94.8092,pre_fall
758123,9.75,13.33,7.2317,1.1205,-4.9093,8.8122,13.374,-29.4504,101.7252,pre_fall
758143,10.76,13.13,5.2194,-0.0323,-5.4911,7.5759,10.0305,-25.4046,103.8931,pre_fall
758163,13.06,12.1,4.6483,-0.7099,-8.2947,9.5348,11.7099,-11.8321,94.5191,pre_fall
758183,14.27,11.04,8.7161,-2.1775,-3.5769,9.6699,4.5802,1.1603,75.2672,pre_fall
758204,15.29,8.8,10.6087,-4.4927,-9.8019,15.1263,-6.687,-11.6336,53.9237,pre_fall
758224,15.97,6.14,12.4534,-6.6379,-7.3801,15.9253,-2.5802,-13.8321,49.8931,pre_fall
758244,16.97,3.42,8.8992,-5.6946,-7.8614,13.1691,-6.5649,-15.2977,51.0382,pre_fall
758264,18.84,0.6,8.1116,-6.3853,-7.9164,13.0092,-5.4656,7.3588,47.8321,pre_fall
758284,20.75,-2.19,8.9651,-6.1375,-6.8079,12.8215,-7.2824,26.3206,40.855,pre_fall
758305,22.31,-4.56,9.2632,-5.4624,-6.292,12.4592,-5.5573,33.0229,33.8321,pre_fall
